2011
169.00
191.99
175.48
167.87
208.25
169.31
211.45
202.62
169.77
137.51
153.59
168.44
167.13
159.95
172.28
162.22
159.59
160.84
189.27
139.41
177.51
149.67
168.02
168.21
148.91
170.50
152.02
198.11
170.04
184.75
183.76
167.52
149.93
158.04
198.70
157.92
203.59
220.47
198.12
196.82
159.01
180.92
198.62
193.53
173.49
175.87
209.90
202.97
191.81
193.74
200.37
175.32
189.51
184.15
224.07
139.05
180.85
169.59
177.24
151.40
188.67
211.29
189.13
190.52
189.50
193.72
215.11
183.46
219.85
208.01
211.30
236.50
239.06
207.27
212.10
226.85
243.44
284.41
262.48
265.58
250.71
251.01
291.35
310.06
306.12
287.31
245.82
271.73
236.08
235.29
233.40
291.45
288.69
255.80
277.22
213.91
245.05
264.22
288.59
272.78
302.16
234.98
223.12
266.31
251.39
231.23
222.85
254.23
271.78
287.70
218.04
226.63
256.95
251.82
228.49
202.64
201.56
205.11
265.51
242.06
264.19
213.37
166.82
187.27
214.68
211.23
238.50
290.57
276.06
305.41
288.20
266.37
199.57
232.45
231.01
233.45
288.63
292.44
269.43
290.42
255.74
198.59
213.50
199.92
229.68
180.55
235.14
242.57
255.91
298.94
304.81
311.46
336.01
367.33
376.00
354.62
371.29
355.52
373.76
393.53
401.61
420.52
407.00
413.38
460.95
429.44
466.82
450.71
475.35
458.91
468.96
480.47
342.19
283.09
331.23
378.10
373.63
407.27
445.77
425.04
441.58
456.00
453.55
444.55
430.78
477.66
457.85
465.23
491.05
510.71
474.23
471.36
516.40
487.74
487.72
522.67
532.14
490.28
505.35
522.73
512.76
520.49
525.80
536.87
509.64
508.07
570.86
519.97
527.03
554.81
543.98
533.04
547.09
538.96
517.62
602.89
555.65
566.17
552.79
522.60
603.02
546.18
557.43
548.81
561.36
420.83
407.20
507.12
495.60
517.77
525.78
515.51
520.69
497.12
504.76
499.92
494.69
494.71
496.88
480.89
477.63
469.79
475.29
472.88
509.96
515.85
460.62
440.37
476.04
489.94
469.79
472.54
490.07
448.68
450.15
469.87
494.35
442.83
471.90
445.02
282.34
332.50
308.01
358.14
341.06
347.67
355.69
314.55
348.98
381.01
386.09
368.94
391.54
352.79
327.87
342.49
376.24
387.11
332.08
394.39
382.13
321.49
225.82
245.99
265.92
258.44
237.99
281.96
268.62
287.70
343.27
249.37
252.50
273.86
311.39
270.99
221.08
220.72
258.46
235.29
223.26
247.32
215.28
219.96
250.07
232.06
208.05
223.40
187.82
202.38
201.71
198.15
190.66
198.49
179.27
213.23
185.28
163.35
204.50
192.67
187.71
233.97
190.24
215.25
163.69
179.69
219.14
173.33
185.22
143.22
174.80
147.52
178.05
166.42
168.86
199.91
178.26
159.05
144.20
156.55
172.71
137.97
179.23
142.31
166.39
137.19
168.71
151.91
170.68
151.49
154.19
151.18
169.01
134.94
147.70
194.97
179.40
170.49
135.65
151.44
138.95
158.48
128.96
187.02
180.74
